"",date,day_of_week,day_name,is_weekend,month,year,day_of_year,week_of_year,academic_period,period_type,seasonal_multiplier,period_description,total_enrollment,active_enrollment,residential_students,commuter_students,total_meal_plan_holders,enrollment_seasonal_factor,weather,weather_impact,campus_event,event_impact,event_scheduled,total_transactions,guest_transactions,base_transaction_rate,meal_swipes,dining_dollars_transactions,bronco_bucks_transactions,credit_debit_transactions,breakfast_transactions,lunch_transactions,dinner_transactions,late_night_transactions,estimated_daily_revenue,avg_transaction_value,labor_cost_actual,transactions_per_meal_plan_holder,facility_capacity_utilization,peak_meal_period_volume,actual_foh_general,actual_foh_cashier,actual_kitchen_prep,actual_kitchen_line,actual_dish_room,actual_management,total_actual_hours,revenue_per_labor_hour,transactions_per_labor_hour,labor_cost_percentage
380,2025-01-15,2,Wednesday,False,1,2025,15,3,spring_semester,regular,0.96,Regular spring semester,31904,30627,5206,25421,7188,0.96,cloudy,1.023,regular_day,1.00,False,1636,77,0.2044,1600,22,8,6,294,850,441,51,21677.00,13.25,2923.12,0.228,0.962353,850,33.6,14.9,31.3,45.9,22.4,7.8,155.9,139.04,10.49,13.5
381,2025-01-16,3,Thursday,False,1,2025,16,3,spring_semester,regular,0.96,Regular spring semester,31906,30629,5206,25423,7188,0.96,sunny,1.000,regular_day,1.00,False,1525,72,0.2044,1491,21,7,6,274,793,411,47,20206.25,13.25,2272.50,0.212,0.897059,793,24.6,11.4,25.5,36.7,16.4,6.6,121.2,166.72,12.58,11.2
382,2025-01-17,4,Friday,False,1,2025,17,3,spring_semester,regular,0.96,Regular spring semester,31908,30631,5207,25424,7190,0.96,sunny,1.000,regular_day,1.00,False,1318,62,0.2044,1289,18,6,5,237,685,355,41,17463.50,13.25,2041.88,0.183,0.775294,685,22.1,10.3,22.9,33.0,14.7,5.9,108.9,160.36,12.10,11.7
383,2025-01-18,5,Saturday,True,1,2025,18,3,spring_semester,regular,0.96,Regular spring semester,31911,30634,5207,25427,7190,0.96,cloudy,1.023,regular_day,1.00,False,1075,51,0.2044,1051,15,5,4,193,559,290,33,14243.75,13.25,1318.12,0.150,0.632353,559,14.3,6.6,14.8,21.3,9.5,3.8,70.3,202.61,15.29,9.3
384,2025-01-19,6,Sunday,True,1,2025,19,3,spring_semester,regular,0.96,Regular spring semester,31913,30636,5208,25428,7191,0.96,cloudy,1.023,regular_day,1.00,False,1242,59,0.2044,1214,17,6,5,223,645,335,39,16456.50,13.25,1468.12,0.173,0.730588,645,15.9,7.4,16.5,23.7,10.6,4.2,78.3,210.17,15.86,8.9
385,2025-01-20,0,Monday,False,1,2025,20,4,spring_semester,regular,0.96,Regular spring semester,31916,30639,5208,25431,7191,0.96,sunny,1.000,regular_day,1.00,False,1363,64,0.2044,1333,19,6,5,245,708,368,42,18059.75,13.25,2092.50,0.190,0.801765,708,22.7,10.5,23.5,33.8,15.1,6.0,111.6,161.83,12.21,11.6
386,2025-01-21,1,Tuesday,False,1,2025,21,4,spring_semester,regular,0.96,Regular spring semester,31918,30641,5208,25433,7191,0.96,sunny,1.000,regular_day,1.00,False,1555,74,0.2044,1520,21,7,7,279,808,419,49,20603.75,13.25,2818.12,0.216,0.914706,808,32.4,14.4,30.2,44.3,21.5,7.5,150.3,137.08,10.35,13.7
387,2025-01-22,2,Wednesday,False,1,2025,22,4,spring_semester,regular,0.96,Regular spring semester,31921,30644,5209,25435,7192,0.96,rainy,1.147,regular_day,1.00,False,1835,87,0.2044,1794,25,9,7,330,954,495,56,24313.75,13.25,3309.38,0.255,1.000000,954,38.0,16.9,35.4,52.0,25.3,8.9,176.5,137.75,10.40,13.6
388,2025-01-23,3,Thursday,False,1,2025,23,4,spring_semester,regular,0.96,Regular spring semester,31923,30646,5209,25437,7193,0.96,sunny,1.000,club_fair,1.34,True,2045,97,0.2044,2000,28,10,7,368,1063,552,62,27096.25,13.25,3684.38,0.284,1.000000,1063,42.3,18.8,39.4,57.9,28.2,9.9,196.5,137.89,10.41,13.6
389,2025-01-24,4,Friday,False,1,2025,24,4,spring_semester,regular,0.96,Regular spring semester,31925,30648,5210,25438,7194,0.96,rainy,1.147,club_fair,1.34,True,2027,96,0.2044,1982,28,10,7,364,1054,547,62,26857.75,13.25,3804.38,0.282,1.000000,1054,43.7,19.4,40.7,59.8,29.1,10.2,202.9,132.37,9.99,14.2
390,2025-01-25,5,Saturday,True,1,2025,25,4,spring_semester,regular,0.96,Regular spring semester,31928,30650,5210,25440,7194,0.96,cloudy,1.023,club_fair,1.34,True,1442,68,0.2044,1410,20,7,5,259,749,389,45,19106.50,13.25,1751.25,0.200,0.848235,749,19.0,8.8,19.6,28.3,12.6,5.1,93.4,204.57,15.44,9.2
391,2025-01-26,6,Sunday,True,1,2025,26,4,spring_semester,regular,0.96,Regular spring semester,31930,30652,5210,25442,7194,0.96,cloudy,1.023,club_fair,1.34,True,1666,79,0.2044,1629,23,8,6,299,866,449,52,22074.50,13.25,2379.38,0.232,0.980000,866,27.3,12.1,25.5,37.4,18.2,6.4,126.9,173.95,13.13,10.8
392,2025-01-27,0,Monday,False,1,2025,27,5,spring_semester,regular,0.96,Regular spring semester,31933,30655,5211,25444,7195,0.96,rainy,1.147,regular_day,1.00,False,1564,74,0.2044,1529,21,7,7,281,813,422,48,20723.00,13.25,2941.88,0.217,0.920000,813,33.8,15.0,31.5,46.2,22.5,7.9,156.9,132.08,9.97,14.2
393,2025-01-28,1,Tuesday,False,1,2025,28,5,spring_semester,regular,0.96,Regular spring semester,31935,30657,5211,25446,7195,0.96,cloudy,1.023,parent_weekend,1.38,False,2197,104,0.2044,2148,30,10,9,395,1142,593,67,29110.25,13.25,3881.25,0.305,1.000000,1142,44.6,19.8,41.5,61.0,29.7,10.4,207.0,140.63,10.61,13.3
394,2025-01-29,2,Wednesday,False,1,2025,29,5,spring_semester,regular,0.96,Regular spring semester,31937,30659,5212,25447,7196,0.96,cloudy,1.023,regular_day,1.00,False,1638,78,0.2044,1601,22,8,7,294,851,442,51,21703.50,13.25,2925.00,0.228,0.963529,851,33.6,14.9,31.3,46.0,22.4,7.8,156.0,139.12,10.50,13.5
395,2025-01-30,3,Thursday,False,1,2025,30,5,spring_semester,regular,0.96,Regular spring semester,31940,30662,5212,25450,7197,0.96,sunny,1.000,regular_day,1.00,False,1527,72,0.2044,1493,21,7,6,274,794,412,47,20232.75,13.25,2274.37,0.212,0.898235,794,24.6,11.4,25.5,36.8,16.4,6.6,121.3,166.80,12.59,11.2
396,2025-01-31,4,Friday,False,1,2025,31,5,spring_semester,regular,0.96,Regular spring semester,31942,30664,5212,25452,7197,0.96,sunny,1.000,regular_day,1.00,False,1319,62,0.2044,1289,18,6,6,237,685,356,41,17476.75,13.25,2041.88,0.183,0.775882,685,22.1,10.3,22.9,33.0,14.7,5.9,108.9,160.48,12.11,11.7
397,2025-02-01,5,Saturday,True,2,2025,32,5,spring_semester,regular,0.96,Regular spring semester,31945,30667,5213,25454,7198,0.96,rainy,1.147,parent_weekend,1.38,False,1666,79,0.2044,1629,23,8,6,299,866,449,52,22074.50,13.25,2473.12,0.231,0.980000,866,28.4,12.6,26.5,38.9,18.9,6.6,131.9,167.36,12.63,11.2
398,2025-02-02,6,Sunday,True,2,2025,33,5,spring_semester,regular,0.96,Regular spring semester,31947,30669,5213,25456,7198,0.96,sunny,1.000,regular_day,1.00,False,1216,57,0.2044,1189,17,6,4,218,632,328,38,16112.00,13.25,1445.62,0.169,0.715294,632,15.6,7.3,16.2,23.4,10.4,4.2,77.1,208.98,15.77,9.0
399,2025-02-03,0,Monday,False,2,2025,34,6,spring_semester,regular,0.96,Regular spring semester,31950,30672,5214,25458,7199,0.96,rainy,1.147,club_fair,1.34,False,2097,99,0.2044,2050,29,10,8,377,1090,566,64,27785.25,13.25,3901.88,0.291,1.000000,1090,44.8,19.9,41.8,61.3,29.8,10.5,208.1,133.52,10.08,14.0
400,2025-02-04,1,Tuesday,False,2,2025,35,6,spring_semester,regular,0.96,Regular spring semester,31952,30673,5214,25459,7199,0.96,sunny,1.000,graduation,1.43,False,2227,106,0.2044,2178,31,11,7,400,1158,601,68,29507.75,13.25,3918.75,0.309,1.000000,1158,45.0,20.0,41.9,61.6,30.0,10.5,209.0,141.19,10.66,13.3
401,2025-02-05,2,Wednesday,False,2,2025,36,6,spring_semester,regular,0.96,Regular spring semester,31954,30675,5214,25461,7199,0.96,rainy,1.147,regular_day,1.00,False,1837,87,0.2044,1796,25,9,7,330,955,495,57,24340.25,13.25,3309.38,0.255,1.000000,955,38.0,16.9,35.4,52.0,25.3,8.9,176.5,137.91,10.41,13.6
402,2025-02-06,3,Thursday,False,2,2025,37,6,spring_semester,regular,0.96,Regular spring semester,31957,30678,5215,25463,7201,0.96,cloudy,1.023,regular_day,1.00,False,1563,74,0.2044,1528,21,7,7,281,812,422,48,20709.75,13.25,2827.50,0.217,0.919412,812,32.5,14.4,30.3,44.4,21.6,7.6,150.8,137.33,10.36,13.7
403,2025-02-07,4,Friday,False,2,2025,38,6,spring_semester,regular,0.96,Regular spring semester,31959,30680,5215,25465,7201,0.96,sunny,1.000,regular_day,1.00,False,1320,62,0.2044,1290,18,6,6,237,686,356,41,17490.00,13.25,2045.63,0.183,0.776471,686,22.2,10.3,22.9,33.1,14.7,5.9,109.1,160.31,12.10,11.7
404,2025-02-08,5,Saturday,True,2,2025,39,6,spring_semester,regular,0.96,Regular spring semester,31962,30683,5216,25467,7202,0.96,cloudy,1.023,regular_day,1.00,False,1077,51,0.2044,1053,15,5,4,193,560,290,34,14270.25,13.25,1320.00,0.150,0.633529,560,14.3,6.6,14.8,21.4,9.5,3.8,70.4,202.70,15.30,9.3
405,2025-02-09,6,Sunday,True,2,2025,40,6,spring_semester,regular,0.96,Regular spring semester,31964,30685,5216,25469,7202,0.96,sunny,1.000,regular_day,1.00,False,1216,57,0.2044,1189,17,6,4,218,632,328,38,16112.00,13.25,1445.62,0.169,0.715294,632,15.6,7.3,16.2,23.4,10.4,4.2,77.1,208.98,15.77,9.0
406,2025-02-10,0,Monday,False,2,2025,41,7,spring_semester,regular,0.96,Regular spring semester,31966,30687,5216,25471,7202,0.96,sunny,1.000,graduation,1.43,False,1952,92,0.2044,1909,27,9,7,351,1015,527,59,25864.00,13.25,3558.75,0.271,1.000000,1015,40.9,18.2,38.1,55.9,27.2,9.5,189.8,136.27,10.28,13.8
407,2025-02-11,1,Tuesday,False,2,2025,42,7,spring_semester,regular,0.96,Regular spring semester,31969,30690,5217,25473,7203,0.96,sunny,1.000,regular_day,1.00,False,1558,74,0.2044,1523,21,7,7,280,810,420,48,20643.50,13.25,2821.88,0.216,0.916471,810,32.4,14.4,30.2,44.3,21.6,7.6,150.5,137.17,10.35,13.7
408,2025-02-12,2,Wednesday,False,2,2025,43,7,spring_semester,regular,0.96,Regular spring semester,31971,30692,5217,25475,7204,0.96,cloudy,1.023,regular_day,1.00,False,1639,78,0.2044,1602,22,8,7,295,852,442,50,21716.75,13.25,2925.00,0.228,0.964118,852,33.6,14.9,31.3,46.0,22.4,7.8,156.0,139.21,10.51,13.5
409,2025-02-13,3,Thursday,False,2,2025,44,7,spring_semester,regular,0.96,Regular spring semester,31974,30695,5218,25477,7205,0.96,sunny,1.000,regular_day,1.00,False,1529,72,0.2044,1495,21,7,6,275,795,412,47,20259.25,13.25,2276.25,0.212,0.899412,795,24.7,11.4,25.5,36.8,16.4,6.6,121.4,166.88,12.59,11.2
410,2025-02-14,4,Friday,False,2,2025,45,7,spring_semester,regular,0.96,Regular spring semester,31976,30696,5218,25478,7205,0.96,sunny,1.000,regular_day,1.00,False,1321,62,0.2044,1291,18,6,6,237,686,356,42,17503.25,13.25,2049.38,0.183,0.777059,686,22.2,10.3,23.0,33.1,14.8,5.9,109.3,160.14,12.09,11.7
411,2025-02-15,5,Saturday,True,2,2025,46,7,spring_semester,regular,0.96,Regular spring semester,31979,30699,5218,25481,7205,0.96,sunny,1.000,regular_day,1.00,False,1053,50,0.2044,1029,14,5,5,189,547,284,33,13952.25,13.25,1301.25,0.146,0.619412,547,14.1,6.5,14.6,21.0,9.4,3.8,69.4,201.04,15.17,9.3
412,2025-02-16,6,Sunday,True,2,2025,47,7,spring_semester,regular,0.96,Regular spring semester,31981,30701,5219,25482,7206,0.96,rainy,1.147,regular_day,1.00,False,1396,66,0.2044,1365,19,6,6,251,725,376,44,18497.00,13.25,1661.25,0.194,0.821176,725,18.0,8.3,18.6,26.9,12.0,4.8,88.6,208.77,15.76,9.0
413,2025-02-17,0,Monday,False,2,2025,48,8,spring_semester,regular,0.96,Regular spring semester,31983,30703,5219,25484,7206,0.96,cloudy,1.023,regular_day,1.00,False,1397,66,0.2044,1366,19,6,6,251,726,377,43,18510.25,13.25,2133.75,0.194,0.821765,726,23.1,10.7,23.9,34.5,15.4,6.2,113.8,162.66,12.28,11.5
414,2025-02-18,1,Tuesday,False,2,2025,49,8,spring_semester,regular,0.96,Regular spring semester,31986,30706,5220,25486,7207,0.96,sunny,1.000,career_fair,1.23,True,1917,91,0.2044,1874,26,9,8,345,996,517,59,25400.25,13.25,3511.88,0.266,1.000000,996,40.3,17.9,37.6,55.2,26.9,9.4,187.3,135.61,10.23,13.8
415,2025-02-19,2,Wednesday,False,2,2025,50,8,spring_semester,regular,0.96,Regular spring semester,31988,30708,5220,25488,7208,0.96,sunny,1.000,regular_day,1.00,False,1603,76,0.2044,1567,22,8,6,288,833,432,50,21239.75,13.25,2880.00,0.222,0.942941,833,33.1,14.7,30.8,45.3,22.0,7.7,153.6,138.28,10.44,13.6
416,2025-02-20,3,Thursday,False,2,2025,51,8,spring_semester,regular,0.96,Regular spring semester,31991,30711,5220,25491,7208,0.96,sunny,1.000,career_fair,1.23,True,1881,89,0.2044,1839,26,9,7,338,978,507,58,24923.25,13.25,3465.00,0.261,1.000000,978,39.8,17.7,37.1,54.4,26.5,9.3,184.8,134.87,10.18,13.9
417,2025-02-21,4,Friday,False,2,2025,52,8,spring_semester,regular,0.96,Regular spring semester,31993,30713,5221,25492,7209,0.96,extreme_heat,0.891,career_fair,1.23,True,1448,68,0.2044,1416,20,7,5,260,752,390,46,19186.00,13.25,2345.62,0.201,0.851765,752,25.4,11.8,26.3,37.9,16.9,6.8,125.1,153.37,11.57,12.2
418,2025-02-22,5,Saturday,True,2,2025,53,8,spring_semester,regular,0.96,Regular spring semester,31995,30715,5221,25494,7209,0.96,cloudy,1.023,career_fair,1.23,True,1326,63,0.2044,1296,18,6,6,238,689,358,41,17569.50,13.25,1648.12,0.184,0.780000,689,17.8,8.3,18.5,26.6,11.9,4.8,87.9,199.88,15.09,9.4
419,2025-02-23,6,Sunday,True,2,2025,54,8,spring_semester,regular,0.96,Regular spring semester,31998,30718,5222,25496,7210,0.96,cloudy,1.023,regular_day,1.00,False,1246,59,0.2044,1218,17,6,5,224,647,336,39,16509.50,13.25,1470.00,0.173,0.732941,647,15.9,7.4,16.5,23.8,10.6,4.2,78.4,210.58,15.89,8.9
420,2025-02-24,0,Monday,False,2,2025,55,9,spring_semester,regular,0.96,Regular spring semester,32000,30720,5222,25498,7210,0.96,rainy,1.147,regular_day,1.00,False,1567,74,0.2044,1532,21,7,7,282,814,423,48,20762.75,13.25,2943.75,0.217,0.921765,814,33.8,15.0,31.5,46.3,22.5,7.9,157.0,132.25,9.98,14.2
421,2025-02-25,1,Tuesday,False,2,2025,56,9,spring_semester,regular,0.96,Regular spring semester,32003,30722,5222,25500,7211,0.96,sunny,1.000,regular_day,1.00,False,1560,74,0.2044,1525,21,7,7,280,811,421,48,20670.00,13.25,2823.75,0.216,0.917647,811,32.4,14.4,30.2,44.4,21.6,7.6,150.6,137.25,10.36,13.7
422,2025-02-26,2,Wednesday,False,2,2025,57,9,spring_semester,regular,0.96,Regular spring semester,32005,30724,5223,25501,7212,0.96,sunny,1.000,regular_day,1.00,False,1604,76,0.2044,1568,22,8,6,288,834,433,49,21253.00,13.25,2881.88,0.222,0.943529,834,33.1,14.7,30.9,45.3,22.0,7.7,153.7,138.28,10.44,13.6
423,2025-02-27,3,Thursday,False,2,2025,58,9,spring_semester,regular,0.96,Regular spring semester,32008,30727,5223,25504,7212,0.96,sunny,1.000,regular_day,1.00,False,1530,72,0.2044,1496,21,7,6,275,795,413,47,20272.50,13.25,2278.12,0.212,0.900000,795,24.7,11.4,25.6,36.8,16.4,6.6,121.5,166.85,12.59,11.2
424,2025-02-28,4,Friday,False,2,2025,59,9,spring_semester,regular,0.96,Regular spring semester,32010,30729,5223,25506,7212,0.96,sunny,1.000,regular_day,1.00,False,1322,62,0.2044,1292,18,6,6,237,687,356,42,17516.50,13.25,2049.38,0.183,0.777647,687,22.2,10.3,23.0,33.1,14.8,5.9,109.3,160.26,12.10,11.7
425,2025-03-01,5,Saturday,True,3,2025,60,9,spring_semester,regular,0.96,Regular spring semester,32012,30731,5224,25507,7213,0.96,sunny,1.000,regular_day,1.00,False,1055,50,0.2044,1031,14,5,5,189,548,284,34,13978.75,13.25,1303.12,0.146,0.620588,548,14.1,6.5,14.6,21.1,9.4,3.8,69.5,201.13,15.18,9.3
426,2025-03-02,6,Sunday,True,3,2025,61,9,spring_semester,regular,0.96,Regular spring semester,32015,30734,5224,25510,7213,0.96,sunny,1.000,regular_day,1.00,False,1218,58,0.2044,1191,17,6,4,219,633,328,38,16138.50,13.25,1447.50,0.169,0.716471,633,15.7,7.3,16.2,23.4,10.4,4.2,77.2,209.05,15.78,9.0
427,2025-03-03,0,Monday,False,3,2025,62,10,spring_semester,regular,0.96,Regular spring semester,32017,30736,5225,25511,7214,0.96,sunny,1.000,career_fair,1.23,False,1681,80,0.2044,1644,23,8,6,302,874,453,52,22273.25,13.25,3191.25,0.233,0.988824,874,36.6,16.3,34.2,50.1,24.4,8.6,170.2,130.87,9.88,14.3
428,2025-03-04,1,Tuesday,False,3,2025,63,10,spring_semester,regular,0.96,Regular spring semester,32020,30739,5225,25514,7215,0.96,rainy,1.147,regular_day,1.00,False,1790,85,0.2044,1750,25,8,7,322,930,483,55,23717.50,13.25,3247.50,0.248,1.000000,930,37.3,16.6,34.8,51.0,24.8,8.7,173.2,136.94,10.33,13.7
429,2025-03-05,2,Wednesday,False,3,2025,64,10,spring_semester,regular,0.96,Regular spring semester,32022,30741,5225,25516,7215,0.96,sunny,1.000,regular_day,1.00,False,1605,76,0.2044,1569,22,8,6,288,834,433,50,21266.25,13.25,2881.88,0.222,0.944118,834,33.1,14.7,30.9,45.3,22.0,7.7,153.7,138.36,10.44,13.6
430,2025-03-06,3,Thursday,False,3,2025,65,10,spring_semester,regular,0.96,Regular spring semester,32024,30743,5226,25517,7216,0.96,sunny,1.000,regular_day,1.00,False,1531,72,0.2044,1497,21,7,6,275,796,413,47,20285.75,13.25,2463.75,0.212,0.900588,796,26.7,12.4,27.6,39.8,17.8,7.1,131.4,154.38,11.65,12.1
431,2025-03-07,4,Friday,False,3,2025,66,10,spring_semester,regular,0.96,Regular spring semester,32027,30745,5226,25519,7216,0.96,sunny,1.000,regular_day,1.00,False,1323,63,0.2044,1293,18,6,6,238,687,357,41,17529.75,13.25,2049.38,0.183,0.778235,687,22.2,10.3,23.0,33.1,14.8,5.9,109.3,160.38,12.10,11.7
432,2025-03-08,5,Saturday,True,3,2025,67,10,spring_semester,regular,0.96,Regular spring semester,32029,30747,5226,25521,7216,0.96,sunny,1.000,regular_day,1.00,False,1055,50,0.2044,1031,14,5,5,189,548,284,34,13978.75,13.25,1303.12,0.146,0.620588,548,14.1,6.5,14.6,21.1,9.4,3.8,69.5,201.13,15.18,9.3
433,2025-03-09,6,Sunday,True,3,2025,68,10,spring_semester,regular,0.96,Regular spring semester,32032,30750,5227,25523,7217,0.96,sunny,1.000,regular_day,1.00,False,1219,58,0.2044,1192,17,6,4,219,633,329,38,16151.75,13.25,1447.50,0.169,0.717059,633,15.7,7.3,16.2,23.4,10.4,4.2,77.2,209.22,15.79,9.0
434,2025-03-10,0,Monday,False,3,2025,69,11,spring_semester,regular,0.96,Regular spring semester,32034,30752,5227,25525,7217,0.96,sunny,1.000,regular_day,1.00,False,1367,65,0.2044,1336,19,6,6,246,710,369,42,18112.75,13.25,2096.25,0.189,0.804118,710,22.7,10.5,23.5,33.9,15.1,6.1,111.8,162.01,12.23,11.6
435,2025-03-11,1,Tuesday,False,3,2025,70,11,spring_semester,regular,0.96,Regular spring semester,32037,30755,5228,25527,7219,0.96,sunny,1.000,regular_day,1.00,False,1561,74,0.2044,1526,21,7,7,280,811,421,49,20683.25,13.25,2823.75,0.216,0.918235,811,32.4,14.4,30.2,44.4,21.6,7.6,150.6,137.34,10.37,13.7
436,2025-03-12,2,Wednesday,False,3,2025,71,11,spring_semester,regular,0.96,Regular spring semester,32039,30757,5228,25529,7219,0.96,sunny,1.000,regular_day,1.00,False,1606,76,0.2044,1570,22,8,6,289,835,433,49,21279.50,13.25,2883.75,0.222,0.944706,835,33.1,14.7,30.9,45.3,22.1,7.7,153.8,138.36,10.44,13.6
437,2025-03-13,3,Thursday,False,3,2025,72,11,spring_semester,regular,0.96,Regular spring semester,32041,30759,5229,25530,7220,0.96,sunny,1.000,regular_day,1.00,False,1532,72,0.2044,1498,21,7,6,275,796,413,48,20299.00,13.25,2463.75,0.212,0.901176,796,26.7,12.4,27.6,39.8,17.8,7.1,131.4,154.48,11.66,12.1
438,2025-03-14,4,Friday,False,3,2025,73,11,spring_semester,regular,0.96,Regular spring semester,32044,30762,5229,25533,7220,0.96,sunny,1.000,regular_day,1.00,False,1323,63,0.2044,1293,18,6,6,238,687,357,41,17529.75,13.25,2049.38,0.183,0.778235,687,22.2,10.3,23.0,33.1,14.8,5.9,109.3,160.38,12.10,11.7
439,2025-03-15,5,Saturday,True,3,2025,74,11,spring_semester,regular,0.96,Regular spring semester,32046,30764,5229,25535,7220,0.96,cloudy,1.023,club_fair,1.34,False,1447,68,0.2044,1415,20,7,5,260,752,390,45,19172.75,13.25,1756.88,0.200,0.851176,752,19.0,8.8,19.7,28.4,12.7,5.1,93.7,204.62,15.44,9.2
440,2025-03-16,6,Sunday,True,3,2025,75,11,spring_semester,regular,0.96,Regular spring semester,32049,30767,5230,25537,7221,0.96,sunny,1.000,regular_day,1.0,False,1219,58,0.2044,1192,17,6,4,219,633,329,38,16151.75,13.25,1447.50,0.169,0.717059,633,15.7,7.3,16.2,23.4,10.4,4.2,77.2,209.22,15.79,9.0
441,2025-03-17,0,Monday,False,3,2025,76,12,spring_semester,regular,0.96,Regular spring semester,32051,30768,5230,25538,7221,0.96,sunny,1.000,regular_day,1.0,False,1368,65,0.2044,1337,19,6,6,246,711,369,42,18126.00,13.25,2096.25,0.189,0.804706,711,22.7,10.5,23.5,33.9,15.1,6.1,111.8,162.13,12.24,11.6
442,2025-03-18,1,Tuesday,False,3,2025,77,12,spring_break,special,0.31,Most students away,32054,32054,5449,26605,7524,1.00,cloudy,1.023,regular_day,1.0,False,537,25,0.2044,525,7,2,3,96,279,144,18,7115.25,13.25,1059.38,0.071,0.315882,279,11.5,5.3,11.9,17.1,7.6,3.1,56.5,125.93,9.50,14.9
443,2025-03-19,2,Wednesday,False,3,2025,78,12,spring_break,special,0.31,Most students away,32056,32056,5449,26607,7524,1.00,sunny,1.000,regular_day,1.0,False,540,25,0.2044,528,7,2,3,97,280,145,18,7155.00,13.25,1063.13,0.072,0.317647,280,11.5,5.3,11.9,17.2,7.7,3.1,56.7,126.19,9.52,14.9
444,2025-03-20,3,Thursday,False,3,2025,79,12,spring_break,special,0.31,Most students away,32058,32058,5449,26609,7524,1.00,sunny,1.000,regular_day,1.0,False,515,24,0.2044,503,7,2,3,92,267,139,17,6823.75,13.25,1027.50,0.068,0.302941,267,11.1,5.2,11.5,16.6,7.4,3.0,54.8,124.52,9.40,15.1
445,2025-03-21,4,Friday,False,3,2025,80,12,spring_break,special,0.31,Most students away,32061,32061,5450,26611,7525,1.00,sunny,1.000,regular_day,1.0,False,445,21,0.2044,435,6,2,2,80,231,120,14,5896.25,13.25,924.38,0.059,0.261765,231,10.0,4.6,10.4,14.9,6.7,2.7,49.3,119.60,9.03,15.7
446,2025-03-22,5,Saturday,True,3,2025,81,12,spring_break,special,0.31,Most students away,32063,32063,5450,26613,7525,1.00,cloudy,1.023,regular_day,1.0,False,363,17,0.2044,355,5,1,2,65,188,98,12,4809.75,13.25,598.12,0.048,0.213529,188,6.5,3.0,6.7,9.7,4.3,1.7,31.9,150.78,11.38,12.4
447,2025-03-23,6,Sunday,True,3,2025,82,12,spring_break,special,0.31,Most students away,32066,32066,5451,26615,7526,1.00,sunny,1.000,regular_day,1.0,False,410,19,0.2044,400,5,2,3,73,213,110,14,5432.50,13.25,654.38,0.054,0.241176,213,7.1,3.3,7.3,10.6,4.7,1.9,34.9,155.66,11.75,12.0
448,2025-03-24,0,Monday,False,3,2025,83,13,spring_break,special,0.31,Most students away,32068,32068,5451,26617,7527,1.00,sunny,1.000,regular_day,1.0,False,460,21,0.2044,449,6,2,3,82,239,124,15,6095.00,13.25,946.88,0.061,0.270588,239,10.3,4.8,10.6,15.3,6.8,2.7,50.5,120.69,9.11,15.5
449,2025-03-25,1,Tuesday,False,3,2025,84,13,spring_break,special,0.31,Most students away,32071,32071,5452,26619,7528,1.00,sunny,1.000,regular_day,1.0,False,525,25,0.2044,513,7,2,3,94,273,141,17,6956.25,13.25,1042.50,0.070,0.308824,273,11.3,5.2,11.7,16.9,7.5,3.0,55.6,125.11,9.44,15.0
450,2025-03-26,2,Wednesday,False,3,2025,85,13,spring_semester,regular,0.96,Regular spring semester,32073,30790,5234,25556,7227,0.96,sunny,1.000,regular_day,1.00,False,1608,76,0.2044,1572,22,8,6,289,836,434,49,21306.00,13.25,2887.50,0.222,0.945882,836,33.2,14.7,30.9,45.4,22.1,7.7,154.0,138.35,10.44,13.6
451,2025-03-27,3,Thursday,False,3,2025,86,13,spring_semester,regular,0.96,Regular spring semester,32075,30792,5234,25558,7227,0.96,sunny,1.000,regular_day,1.00,False,1533,73,0.2044,1499,21,7,6,275,797,413,48,20312.25,13.25,2463.75,0.212,0.901765,797,26.7,12.4,27.6,39.8,17.8,7.1,131.4,154.58,11.67,12.1
452,2025-03-28,4,Friday,False,3,2025,87,13,spring_semester,regular,0.96,Regular spring semester,32078,30794,5234,25560,7227,0.96,rainy,1.147,regular_day,1.00,False,1520,72,0.2044,1486,21,7,6,273,790,410,47,20140.00,13.25,2355.00,0.210,0.894118,790,25.5,11.8,26.4,38.1,17.0,6.8,125.6,160.35,12.10,11.7
453,2025-03-29,5,Saturday,True,3,2025,88,13,spring_semester,regular,0.96,Regular spring semester,32080,30796,5235,25561,7228,0.96,sunny,1.000,sports_events,1.12,False,1184,56,0.2044,1157,16,5,6,213,615,319,37,15688.00,13.25,1415.62,0.164,0.696471,615,15.3,7.1,15.9,22.9,10.2,4.1,75.5,207.79,15.68,9.0
454,2025-03-30,6,Sunday,True,3,2025,89,13,spring_semester,regular,0.96,Regular spring semester,32083,30799,5235,25564,7228,0.96,sunny,1.000,sports_events,1.12,False,1367,65,0.2044,1336,19,6,6,246,710,369,42,18112.75,13.25,1571.25,0.189,0.804118,710,17.0,7.9,17.7,25.4,11.3,4.5,83.8,216.14,16.31,8.7
455,2025-03-31,0,Monday,False,3,2025,90,14,spring_semester,regular,0.96,Regular spring semester,32085,30801,5236,25565,7230,0.96,cloudy,1.023,regular_day,1.00,False,1401,66,0.2044,1370,19,7,5,252,728,378,43,18563.25,13.25,2135.62,0.194,0.824118,728,23.1,10.7,24.0,34.5,15.4,6.2,113.9,162.98,12.30,11.5
